Client Name,Parent Client Name,Ticket Number,Complete Date,Survey Rating
Villa Angela-Saint Joseph_OH_0053660,,T20250822.0118,8/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250822.0137,8/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250903.0047,9/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250731.0105,8/7/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250527.0123,8/13/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251006.0118,10/6/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250801.0059,8/6/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250801.0060,8/6/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250818.0042,8/22/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250924.0129,9/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250827.0095,8/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250827.0104,8/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250819.0234,8/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0138,8/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0139,8/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250819.0287,8/19/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250923.0170,9/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250923.0172,9/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250819.0406,8/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250819.0422,8/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250819.0441,8/20/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0162,8/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0185,8/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0252,8/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251104.0155,11/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251104.0186,11/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0079,9/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0089,11/17/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0114,11/17/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250924.0024,9/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250922.0059,9/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250922.0066,9/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0170,8/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0143,8/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0196,8/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0216,8/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0288,8/22/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0308,8/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250924.0175,9/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250924.0181,9/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0345,8/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0347,8/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250821.0348,8/29/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250828.0144,8/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250828.0157,8/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0395,8/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0400,8/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0404,9/17/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250825.0434,8/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251104.0265,11/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251104.0268,11/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250828.0085,8/29/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250828.0102,8/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250822.0022,8/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250917.0103,9/18/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250917.0092,9/17/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251212.0120,12/12/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251212.0131,12/12/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251212.0134,12/12/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250922.0030,9/22/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250922.0049,9/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0092,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0099,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0102,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0113,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0115,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0125,10/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251104.0333,11/5/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251105.0038,11/5/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250829.0147,8/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250909.0223,9/11/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0278,9/9/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250909.0236,9/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0019,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0060,10/2/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0061,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250917.0107,9/18/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0056,9/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250904.0143,9/4/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250918.0030,11/20/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250918.0033,9/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251006.0204,12/15/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251006.0216,10/7/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250904.0377,9/5/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0145,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0158,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0167,10/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251021.0161,10/21/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0027,10/15/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0031,10/15/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0094,10/7/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0095,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0125,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0011,10/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0026,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0083,9/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0098,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0081,9/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0114,9/30/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0139,9/8/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0203,9/8/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0177,9/8/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0214,9/9/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0046,1/5/2026,5
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0047,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0058,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0071,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0253,9/9/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0259,9/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0301,9/18/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250908.0302,9/11/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20250909.0021,9/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250909.0114,9/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0149,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0160,10/2/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251002.0193,10/7/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251011.0007,10/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251008.0062,12/19/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251008.0119,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0019,10/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0030,10/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0040,10/10/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0047,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0156,10/15/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0157,10/15/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0159,10/15/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251015.0160,10/23/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251219.0994,12/19/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251222.0001,12/22/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0141,10/9/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0145,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251009.0150,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0094,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0095,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0101,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0121,1/5/2026,
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0165,11/17/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0188,11/17/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0153,9/25/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20250925.0175,9/26/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251010.0023,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251010.0054,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251010.0058,10/14/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251010.0076,10/10/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0046,11/17/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251117.0192,11/18/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0044,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0058,12/3/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0074,12/3/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0097,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0104,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0155,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251027.0027,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0057,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0058,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0062,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0064,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0085,10/29/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0088,10/28/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251023.0122,10/23/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0110,10/29/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251028.0152,10/28/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0015,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0016,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0017,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0018,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0021,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0025,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0159,10/24/2025,5
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0173,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0178,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0192,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0200,10/27/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0211,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251024.0180,10/24/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0025,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20251203.0026,12/3/2025,
Villa Angela-Saint Joseph_OH_0053660,,T20260105.0188,1/5/2026,
Saint Mary Elementary School-Chardon_OH_057224,,T20250811.0027,8/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251204.0029,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251204.0046,12/8/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250728.0039,7/28/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251105.0289,11/6/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251201.0041,12/3/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250716.0044,7/22/2025,5
Saint Mary Elementary School-Chardon_OH_057224,,T20250716.0066,7/18/2025,5
Saint Mary Elementary School-Chardon_OH_057224,,T20251215.0123,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250815.0237,8/16/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250807.0015,8/8/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250807.0016,8/8/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250818.0180,8/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251109.0005,11/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251105.0079,12/3/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250729.0111,7/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250729.0112,7/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251105.0223,11/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251112.0104,11/20/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250707.0093,7/28/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251205.0130,12/5/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251112.0039,11/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251118.0138,11/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250802.0012,8/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250802.0013,8/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250827.0314,8/27/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250818.0240,8/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250818.0256,8/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250709.0151,7/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251119.0086,11/25/2025,5
Saint Mary Elementary School-Chardon_OH_057224,,T20251118.0158,11/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251118.0161,11/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251118.0187,11/24/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251016.0420,10/16/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251030.0039,11/5/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250730.0268,7/30/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250730.0269,7/30/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251110.0191,11/25/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251110.0209,11/20/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250915.0216,10/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250724.0029,7/24/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251014.0004,10/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251208.0111,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251020.0171,10/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251226.0014,12/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250915.0240,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250915.0241,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250915.0242,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250915.0243,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250828.0270,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251119.1420,11/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250822.0397,8/23/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250822.0398,8/23/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250823.0041,8/24/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250823.0042,8/24/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251103.0832,11/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250930.0194,11/20/2025,5
Saint Mary Elementary School-Chardon_OH_057224,,T20250930.0221,10/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250808.0004,8/8/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250808.0005,8/8/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0034,8/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0035,8/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0072,8/27/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251022.0180,10/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251022.0181,10/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250712.0016,7/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250508.0091,7/28/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251114.0033,11/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251116.0008,11/20/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0134,8/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0135,8/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251001.0252,10/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0218,8/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0235,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250812.0236,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250805.0108,9/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250911.0047,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0005,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0017,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0024,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0025,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0026,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250710.0029,7/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0118,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0119,8/13/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251210.0104,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250808.0176,8/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250813.0227,8/13/2025,5
Saint Mary Elementary School-Chardon_OH_057224,,T20251120.0149,11/20/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251124.0104,12/3/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250816.0035,8/17/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250809.0036,8/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251211.0188,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251211.0232,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251212.0024,12/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250902.0286,9/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250817.0004,8/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250817.0005,8/17/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250818.0355,8/18/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250819.0005,8/19/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0474,8/25/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0475,8/25/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0490,8/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0491,8/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251117.0019,11/17/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250810.0050,8/10/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250731.0070,8/5/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251125.0062,11/25/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251125.0066,12/3/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250827.0029,8/28/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250827.0064,8/28/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250902.0394,9/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250902.0395,9/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250902.0424,9/2/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250924.0079,9/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250625.0035,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250726.0014,7/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251015.0171,10/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250826.0024,8/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250826.0025,8/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250826.0067,8/26/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251215.0004,12/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0001,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0002,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0065,8/27/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0133,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0134,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20251006.0172,10/7/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0036,8/25/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250827.0190,8/27/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250819.0396,9/14/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250819.0442,9/1/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250825.0254,9/14/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250912.0015,9/12/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250912.0016,9/14/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0258,10/29/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250903.0132,9/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0269,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0278,8/21/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250924.0190,10/15/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250822.0201,8/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0408,8/22/2025,
Saint Mary Elementary School-Chardon_OH_057224,,T20250821.0409,8/22/2025,
